taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
9813242	Falco columbarius Linnaeus, 1758	9813242	Falco columbarius Linnaeus, 1758	2540	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco columbarius	9813242	LC
5231142	Passerculus sandwichensis (J.F.Gmelin, 1789)	5231142	Passerculus sandwichensis (J.F.Gmelin, 1789)	5605	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Passerculus	5231141	Passerculus sandwichensis	5231142	LC
2480888	Egretta rufescens (Gmelin, 1789)	2480888	Egretta rufescens (Gmelin, 1789)	406	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Egretta	2480872	Egretta rufescens	2480888	NT
2495869	Columbina passerina (Linnaeus, 1758)	2495869	Columbina passerina (Linnaeus, 1758)	5178	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Columbina	2495852	Columbina passerina	2495869	LC
2489181	Tachycineta bicolor (Vieillot, 1808)	2489181	Tachycineta bicolor (Vieillot, 1808)	4169	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Tachycineta	2489178	Tachycineta bicolor	2489181	LC
5229678	Tyrannus dominicensis (Gmelin, 1788)	5229678	Tyrannus dominicensis (Gmelin, 1788)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Tyrannus	2483336	Tyrannus dominicensis	5229678	LC
2489603	Helmitheros vermivorum (J.F.Gmelin, 1789)	2489603	Helmitheros vermivorum (J.F.Gmelin, 1789)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Helmitheros	2489602	Helmitheros vermivorum	2489603	LC
5231132	Zonotrichia leucophrys (J.R.Forster, 1772)	5231132	Zonotrichia leucophrys (J.R.Forster, 1772)	41390	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Zonotrichia	6173226	Zonotrichia leucophrys	5231132	LC
9476062	Quiscalus mexicanus (Gmelin, 1788)	9476062	Quiscalus mexicanus (Gmelin, 1788)	8168	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Quiscalus	2484132	Quiscalus mexicanus	9476062	LC
2479407	Myiopsitta monachus (Boddaert, 1783)	2479407	Myiopsitta monachus (Boddaert, 1783)	1316	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Myiopsitta	2479406	Myiopsitta monachus	2479407	LC
5959118	Bubo virginianus (J.F.Gmelin, 1788)	5959118	Bubo virginianus (J.F.Gmelin, 1788)	8241	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Bubo	5959091	Bubo virginianus	5959118	LC
2481196	Larus glaucescens J.F.Naumann, 1840	2481196	Larus glaucescens J.F.Naumann, 1840	3913	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus glaucescens	2481196	LC
2497062	Phalaenoptilus nuttallii (Audubon, 1844)	2497062	Phalaenoptilus nuttallii (Audubon, 1844)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Phalaenoptilus	2497061	Phalaenoptilus nuttallii	2497062	LC
2489850	Myioborus pictus (Swainson, 1829)	2489850	Myioborus pictus (Swainson, 1829)	22	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Myioborus	2489828	Myioborus pictus	2489850	LC
9752149	Phasianus colchicus Linnaeus, 1758	9752149	Phasianus colchicus Linnaeus, 1758	7913	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Phasianus	2473738	Phasianus colchicus	9752149	LC
2487446	Vireo gilvus (Vieillot, 1808)	2487446	Vireo gilvus (Vieillot, 1808)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo gilvus	2487446	LC
5229395	Calidris ptilocnemis (Coues, 1873)	5229395	Calidris ptilocnemis (Coues, 1873)	77	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris ptilocnemis	5229395	LC
2498305	Oxyura jamaicensis (J.F.Gmelin, 1789)	2498305	Oxyura jamaicensis (J.F.Gmelin, 1789)	4635	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Oxyura	2498299	Oxyura jamaicensis	2498305	LC
2495310	Patagioenas leucocephala (Linnaeus, 1758)	2495310	Patagioenas leucocephala (Linnaeus, 1758)	77	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Patagioenas	2495265	Patagioenas leucocephala	2495310	NT
9608	Emberizidae	9608	Emberizidae	84	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608					
2491950	Aimophila cassinii (Woodhouse, 1852)	6091692	Peucaea cassinii (Woodhouse, 1852)	74	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Peucaea	7341543	Peucaea cassinii	6091692	
5846430	Leucophaeus pipixcan (Wagler, 1831)	5846430	Leucophaeus pipixcan (Wagler, 1831)	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Leucophaeus	4352369	Leucophaeus pipixcan	5846430	LC
2490716	Turdus grayi Bonaparte, 1838	2490716	Turdus grayi Bonaparte, 1838	53	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus grayi	2490716	LC
2487441	Vireo bellii Audubon, 1844	2487441	Vireo bellii Audubon, 1844	51	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo bellii	2487441	LC
2484340	Icterus galbula (Linnaeus, 1758)	2484340	Icterus galbula (Linnaeus, 1758)	1740	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus galbula	2484340	LC
5228542	Cynanthus latirostris Swainson, 1827	5228542	Cynanthus latirostris Swainson, 1827	195	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Cynanthus	5228541	Cynanthus latirostris	5228542	LC
2491123	Ammodramus savannarum (J.F.Gmelin, 1789)	2491123	Ammodramus savannarum (J.F.Gmelin, 1789)	222	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Ammodramus	2491079	Ammodramus savannarum	2491123	LC
2478142	Melanerpes lewis (G.R.Gray, 1849)	2478142	Melanerpes lewis (G.R.Gray, 1849)	464	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Melanerpes	2478067	Melanerpes lewis	2478142	LC
2477733	Picoides nuttallii (Gambel, 1843)	9088491	Dryobates nuttallii (Gambel, 1843)	3624	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dryobates	8399994	Dryobates nuttallii	9088491	
6065818	Chroicocephalus philadelphia (Ord, 1815)	6065818	Chroicocephalus philadelphia (Ord, 1815)	1686	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Chroicocephalus	4848452	Chroicocephalus philadelphia	6065818	LC
9803471	Anous minutus F.Boie, 1844	9803471	Anous minutus F.Boie, 1844	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Anous	9630699	Anous minutus	9803471	LC
2480446	Haliaeetus leucocephalus (Linnaeus, 1766)	2480446	Haliaeetus leucocephalus (Linnaeus, 1766)	24367	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Haliaeetus	2480444	Haliaeetus leucocephalus	2480446	LC
2493660	Estrilda astrild (Linnaeus, 1758)	2493660	Estrilda astrild (Linnaeus, 1758)	62	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Estrilda	2493650	Estrilda astrild	2493660	LC
5232446	Branta bernicla (Linnaeus, 1758)	5232446	Branta bernicla (Linnaeus, 1758)	1025	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Branta	2498190	Branta bernicla	5232446	LC
5232437	Branta canadensis (Linnaeus, 1758)	5232437	Branta canadensis (Linnaeus, 1758)	79192	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Branta	2498190	Branta canadensis	5232437	LC
2487413	Vireo griseus (Boddaert, 1783)	2487413	Vireo griseus (Boddaert, 1783)	1601	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo griseus	2487413	LC
2480187	Fregata minor (Gmelin, 1789)	2480187	Fregata minor (Gmelin, 1789)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Fregatidae	5241	Fregata	2480184	Fregata minor	2480187	LC
2480367	Elanus leucurus (Vieillot, 1818)	2480367	Elanus leucurus (Vieillot, 1818)	1505	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Elanus	2480366	Elanus leucurus	2480367	LC
2481784	Numenius phaeopus (Linnaeus, 1758)	2481784	Numenius phaeopus (Linnaeus, 1758)	184	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Numenius	2481781	Numenius phaeopus	2481784	LC
2498350	Somateria spectabilis (Linnaeus, 1758)	2498350	Somateria spectabilis (Linnaeus, 1758)	47	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Somateria	2498349	Somateria spectabilis	2498350	LC
5229128	Himantopus mexicanus (P.L.S.Müller, 1776)	5229128	Himantopus mexicanus (P.L.S.Müller, 1776)	874	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Recurvirostridae	4287244	Himantopus	2480217	Himantopus mexicanus	5229128	
2474337	Aramus guarauna (Linnaeus, 1766)	2474337	Aramus guarauna (Linnaeus, 1766)	555	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Aramidae	7514	Aramus	2474336	Aramus guarauna	2474337	LC
2483647	Pyrocephalus rubinus (Boddaert, 1783)	2483647	Pyrocephalus rubinus (Boddaert, 1783)	546	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Pyrocephalus	2483646	Pyrocephalus rubinus	2483647	LC
5231585	Serinus mozambicus (P.L.Statius Müller, 1776)	6100996	Crithagra mozambica (P.L.Statius Müller, 1776)	29	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Crithagra	4846581	Crithagra mozambica	6100996	
2494506	Carpodacus cassinii S.F.Baird, 1854	8255548	Haemorhous cassinii (S.F.Baird, 1854)	3651	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Haemorhous	4844128	Haemorhous cassinii	8255548	
2482523	Corvus caurinus S.F.Baird, 1858	2482523	Corvus caurinus S.F.Baird, 1858	3694	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus caurinus	2482523	LC
2484605	Bombycilla garrulus (Linnaeus, 1758)	2484605	Bombycilla garrulus (Linnaeus, 1758)	2140	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Bombycillidae	5215	Bombycilla	2484604	Bombycilla garrulus	2484605	LC
2498036	Anser anser (Linnaeus, 1758)	2498036	Anser anser (Linnaeus, 1758)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser anser	2498036	LC
2479582	Brotogeris versicolurus (Statius Muller, 1776)	2479582	Brotogeris versicolurus (Statius Muller, 1776)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Brotogeris	2479561	Brotogeris versicolurus	2479582	LC
2498388	Aix galericulata (Linnaeus, 1758)	2498388	Aix galericulata (Linnaeus, 1758)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aix	2498386	Aix galericulata	2498388	LC
2480621	Accipiter cooperii (Bonaparte, 1828)	2480621	Accipiter cooperii (Bonaparte, 1828)	27792	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter cooperii	2480621	LC
9353154	Vireo plumbeus Coues, 1866	9353154	Vireo plumbeus Coues, 1866	22	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo plumbeus	9353154	LC
2483600	Myiarchus cinerascens (Lawrence, 1851)	2483600	Myiarchus cinerascens (Lawrence, 1851)	85	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiarchus	2483527	Myiarchus cinerascens	2483600	LC
9552291	Vireo cassinii Xantus de Vesey, 1858	9552291	Vireo cassinii Xantus de Vesey, 1858	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo cassinii	9552291	LC
2498139	Anas cyanoptera Vieillot, 1816	9405036	Spatula cyanoptera cyanoptera (Vieillot, 1816)	1134	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Spatula	4850990	Spatula cyanoptera	9345027	
2498073	Anas discors Linnaeus, 1766	9422220	Spatula discors (Linnaeus, 1766)	1727	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Spatula	4850990	Spatula discors	9422220	
2481790	Numenius tahitiensis (J.F.Gmelin, 1789)	2481790	Numenius tahitiensis (J.F.Gmelin, 1789)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Numenius	2481781	Numenius tahitiensis	2481790	NT
2473958	Perdix perdix (Linnaeus, 1758)	2473958	Perdix perdix (Linnaeus, 1758)	665	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Perdix	2473953	Perdix perdix	2473958	LC
2492116	Spizella arborea (A.Wilson, 1810)	7357320	Spizelloides arborea (A.Wilson, 1810)	58529	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Spizelloides	8175054	Spizelloides arborea	7357320	
2482468	Corvus Linnaeus, 1758	2482468	Corvus Linnaeus, 1758	317	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468			
2498080	Anas fulvigula Ridgway, 1874	2498080	Anas fulvigula Ridgway, 1874	1791	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas fulvigula	2498080	LC
9428437	Dendragapus obscurus (Say, 1822)	9428437	Dendragapus obscurus (Say, 1822)	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Dendragapus	2473587	Dendragapus obscurus	9428437	LC
2474941	Grus americana (Linnaeus, 1758)	2474941	Grus americana (Linnaeus, 1758)	82	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Gruidae	9313	Grus	2474940	Grus americana	2474941	EN
2490851	Myadestes obscurus (Gmelin, 1789)	2490851	Myadestes obscurus (Gmelin, 1789)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Myadestes	2490834	Myadestes obscurus	2490851	NT
5231697	Toxostoma bendirei (Coues, 1873)	5231697	Toxostoma bendirei (Coues, 1873)	188	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Mimidae	9321	Toxostoma	2494943	Toxostoma bendirei	5231697	VU
2479618	Amazona albifrons (Sparrman, 1788)	2479618	Amazona albifrons (Sparrman, 1788)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Amazona	2479603	Amazona albifrons	2479618	LC
5231713	Toxostoma redivivum (Gambel, 1845)	5231713	Toxostoma redivivum (Gambel, 1845)	1185	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Mimidae	9321	Toxostoma	2494943	Toxostoma redivivum	5231713	LC
2494732	Carduelis hornemanni (Holböll, 1843)	5231646	Acanthis hornemanni (Holböll, 1843)	1632	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Acanthis	6782561	Acanthis hornemanni	5231646	
2482481	Corvus ossifragus A.Wilson, 1812	2482481	Corvus ossifragus A.Wilson, 1812	6911	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus ossifragus	2482481	LC
2479662	Amazona aestiva (Linnaeus, 1758)	2479662	Amazona aestiva (Linnaeus, 1758)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Amazona	2479603	Amazona aestiva	2479662	NT
9539567	Butorides virescens (Linnaeus, 1758)	9539567	Butorides virescens (Linnaeus, 1758)	1999	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Butorides	2480817	Butorides virescens	9539567	
2480852	Ixobrychus exilis (Gmelin, 1789)	2480852	Ixobrychus exilis (Gmelin, 1789)	39	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Ixobrychus	2480843	Ixobrychus exilis	2480852	LC
2497306	Asio otus (Linnaeus, 1758)	2497306	Asio otus (Linnaeus, 1758)	295	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Asio	8373955	Asio otus	2497306	LC
2498247	Melanitta nigra (Linnaeus, 1758)	2498247	Melanitta nigra (Linnaeus, 1758)	657	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Melanitta	2498237	Melanitta nigra	2498247	LC
2489169	Petrochelidon pyrrhonota (Vieillot, 1817)	2489169	Petrochelidon pyrrhonota (Vieillot, 1817)	87	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Petrochelidon	2489165	Petrochelidon pyrrhonota	2489169	LC
2477968	Dendrocopos major (Linnaeus, 1758)	2477968	Dendrocopos major (Linnaeus, 1758)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dendrocopos	2477899	Dendrocopos major	2477968	LC
2497052	Chordeiles acutipennis (Hermann, 1783)	2497052	Chordeiles acutipennis (Hermann, 1783)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Chordeiles	2497027	Chordeiles acutipennis	2497052	LC
2495370	Zenaida asiatica (Linnaeus, 1758)	2495370	Zenaida asiatica (Linnaeus, 1758)	11898	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Zenaida	2495346	Zenaida asiatica	2495370	LC
2494988	Psaltriparus minimus (J.K.Townsend, 1837)	2494988	Psaltriparus minimus (J.K.Townsend, 1837)	10504	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Aegithalidae	2878	Psaltriparus	2494987	Psaltriparus minimus	2494988	LC
2498263	Aythya americana (Eyton, 1838)	2498263	Aythya americana (Eyton, 1838)	2800	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya americana	2498263	LC
4409023	Chaetura pelagica (Linnaeus, 1758)	4409023	Chaetura pelagica (Linnaeus, 1758)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Chaetura	2477150	Chaetura pelagica	4409023	VU
2476855	Selasphorus rufus (J.F.Gmelin, 1788)	2476855	Selasphorus rufus (J.F.Gmelin, 1788)	2659	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Selasphorus	2476843	Selasphorus rufus	2476855	NT
2484591	Regulus satrapa Lichtenstein, 1823	2484591	Regulus satrapa Lichtenstein, 1823	7743	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Regulidae	5279	Regulus	2484589	Regulus satrapa	2484591	LC
2498343	Cygnus olor (J.F.Gmelin, 1789)	2498343	Cygnus olor (J.F.Gmelin, 1789)	4430	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Cygnus	8996942	Cygnus olor	2498343	LC
2491119	Ammodramus henslowii (Audubon, 1829)	10850807	Centronyx henslowii (Audubon, 1829)	58	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Centronyx	4852597	Centronyx henslowii	10850807	
2490405	Cardinalis sinuatus Bonaparte, 1838	2490405	Cardinalis sinuatus Bonaparte, 1838	1511	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Cardinalis	3241527	Cardinalis sinuatus	2490405	LC
2498347	Cygnus cygnus (Linnaeus, 1758)	2498347	Cygnus cygnus (Linnaeus, 1758)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Cygnus	8996942	Cygnus cygnus	2498347	LC
2494524	Himatione sanguinea (J.F.Gmelin, 1788)	2494524	Himatione sanguinea (J.F.Gmelin, 1788)	27	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Himatione	2494523	Himatione sanguinea	2494524	LC
2481759	Calidris alpina (Linnaeus, 1758)	2481759	Calidris alpina (Linnaeus, 1758)	1095	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris alpina	2481759	NT
2479665	Amazona viridigenalis (Cassin, 1853)	2479665	Amazona viridigenalis (Cassin, 1853)	212	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Amazona	2479603	Amazona viridigenalis	2479665	EN
5229688	Tyrannus tyrannus (Linnaeus, 1758)	5229688	Tyrannus tyrannus (Linnaeus, 1758)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Tyrannus	2483336	Tyrannus tyrannus	5229688	LC
2484184	Euphagus carolinus (Statius Muller, 1776)	2484184	Euphagus carolinus (Statius Muller, 1776)	2981	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Euphagus	2484182	Euphagus carolinus	2484184	VU
2492196	Melospiza melodia (A.Wilson, 1810)	2492196	Melospiza melodia (A.Wilson, 1810)	101857	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Melospiza	2492191	Melospiza melodia	2492196	LC
2481154	Larus livens Dwight, 1919	2481154	Larus livens Dwight, 1919	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus livens	2481154	LC
2492276	Peucedramus taeniatus (Du Bus de Gisignies, 1847)	2492276	Peucedramus taeniatus (Du Bus de Gisignies, 1847)	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Peucedramidae	5266	Peucedramus	2492275	Peucedramus taeniatus	2492276	LC
2477741	Picoides villosus (Linnaeus, 1766)	9192501	Leuconotopicus villosus (Linnaeus, 1766)	97566	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Leuconotopicus	4845041	Leuconotopicus villosus	9192501	
9326020	Gallus gallus (Linnaeus, 1758)	9326020	Gallus gallus (Linnaeus, 1758)	48	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Gallus	2473720	Gallus gallus	9326020	LC
2494616	Hemignathus kauaiensis Pratt, 1989	7706576	Chlorodrepanis stejnegeri (S.B.Wilson, 1890)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Chlorodrepanis	4848624	Chlorodrepanis stejnegeri	7706576	
2480327	Pluvialis squatarola (Linnaeus, 1758)	2480327	Pluvialis squatarola (Linnaeus, 1758)	946	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Pluvialis	2480326	Pluvialis squatarola	2480327	VU
2481874	Phalacrocorax urile (Gmelin, 1789)	2481874	Phalacrocorax urile (Gmelin, 1789)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Phalacrocorax	2481854	Phalacrocorax urile	2481874	LC
2495715	Streptopelia chinensis (Scopoli, 1786)	6101224	Spilopelia chinensis (Scopoli, 1786)	539	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Spilopelia	4848012	Spilopelia chinensis	6101224	
2479226	Psittacula krameri (Scopoli, 1769)	2479226	Psittacula krameri (Scopoli, 1769)	35	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Psittacula	2479192	Psittacula krameri	2479226	LC
9791464	Colinus virginianus (Linnaeus, 1758)	9791464	Colinus virginianus (Linnaeus, 1758)	1963	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Odontophoridae	9325	Colinus	2474271	Colinus virginianus	9791464	NT
2482507	Corvus brachyrhynchos C.L.Brehm, 1822	2482507	Corvus brachyrhynchos C.L.Brehm, 1822	240422	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus brachyrhynchos	2482507	LC
